Datetime,Tweet Id,Text
2021-11-05 07:33:25,1456525042104213509,"RT @Pokemon_cojp: 『ポケモン ブリリアントダイヤモンド・シャイニングパール』に登場する悪の組織・ギンガ団が、PR映像を公開！
さらに、ギンガ団が新入団員を募集中！
採用サイトが公開されているから、入団試験に挑戦してみてね！
https://t.co/qdDON…"
2021-11-05 07:33:23,1456525032461635586,RT @SportswaveAndre: PHOTO ~ 4 November 2021 proved pleasing for my favourite #Turkish club in the @EuropaLeague 🌝 ~ @MuhsinErtugral @Fanel…
2021-11-05 07:33:21,1456525025264214022,@bellasoccer_ Huge W KCP Bella soccer
2021-11-05 07:33:14,1456524995719467011,RT @SportswaveAndre: PHOTO ~ #Soccer ~ Wins for #Napoli #OlympiqueLyon in the @EuropaLeague on 4 November 2021 ~ @icarusjhb @AbongJorge @ka…
2021-11-05 07:33:11,1456524981546934274,RT @SportswaveAndre: PHOTO ~ #Soccer ~ Draws for #Hammers #Rangers #Galatasaray in the @EuropaLeague on 4 November 2021 ~ @stephen_kirker @…
2021-11-05 07:33:10,1456524976647905281,"RT @OpIndia_in: ‘तुलसी की माला नहीं तोड़ूँगा, मैं अपने धर्म का पालन करूँगा’ 

12 साल का शुभ। मैदान से बाहर कर दिया गया पर रेफरी के कहने पर…"
2021-11-05 07:33:07,1456524966577516550,RT @Nduna_KM: Every girl deserves a soccer player 😍 https://t.co/OKERK8ePCI
2021-11-05 07:33:02,1456524943881953282,Tottenham Hotspur v Everton FC All-Time Match Records 1897-2022 ahead of Sunday's Premier League game at Goodison P… https://t.co/BZl15Xf1vD
2021-11-05 07:32:55,1456524916551917570,"@izana_soccer こちらこそ宜しくお願いします！
もし良ければタメで絡みませんか？"
2021-11-05 07:32:51,1456524899334467585,RT @salemnewssports: The Ipswich High girls soccer team will host its first playoff game in eight years Friday. The Tigers' success this fa…
2021-11-05 07:32:34,1456524827016237056,"Premier League 2021-22 Top Six Clubs' Results, Fixtures &amp; Mini-Table ahead of Manchester United v Manchester City a… https://t.co/qwXosL8zlz"
2021-11-05 07:32:29,1456524807248306190,なんか俺の人生つまらない。左右されるし。
2021-11-05 07:32:25,1456524792018792450,"🇯🇵公式発表🇯🇵
東京V、法政大DF宮本優の来季加入内定を発表「少しでも早くピッチに立って…」
https://t.co/aSR6eCQvkj

🗣編集部より
「東京ヴェルディは5日、法政大学のDF宮本優の来季加入が内定したと発表しました」"
2021-11-05 07:32:21,1456524773660430339,"RT @salemnewssports: Staff photographer Jaime Campos is once again at his brilliant best behind the lens, taking in today's @BeverlyPanther…"
2021-11-05 07:32:14,1456524742375006212,"#うひーメモ
投稿時間:2021-11-05 16:32:13
Kyogo Furuhashi scores as Celtic wins in Europa League
https://t.co/53l0NGopQP
#海外ニュース"
2021-11-05 07:32:14,1456524742282915842,@JomboyMedia Ask about German Bundesliga in stupid soccer
2021-11-05 07:32:10,1456524725958676482,"RT @salemnewssports: In terms of possession, the Beverly High boys soccer team was utterly dominant against Division 1 preliminary round op…"
2021-11-05 07:32:02,1456524693188628482,All-Time Premier League London Derbies Season 1992-93 to 2021-22 ahead of Arsenal v Watford at the Emirates Stadium… https://t.co/yq8gGNEHmb
2021-11-05 07:31:58,1456524676142747650,"@Soccer_crackup @XuLi98554032 突然に連絡して失礼いたしました。
Amazonレビュー募集中です。報酬料金は1000円。
ご興味がありましたら、お気軽にDMをお願い致します。"
2021-11-05 07:31:41,1456524606081175553,RT @sponichisoccer: #浦和レッズ　太腿裏負傷のMF #明本考浩 は中断明けに復帰へ、違和感抱えるFW #キャスパー・ユンカー も軽症の見通し― スポニチ Sponichi Annex サッカー https://t.co/JvFTCZouii
2021-11-05 07:31:27,1456524544605368322,"Premier League London Derbies Season 2021-22 ahead of Arsenal v Watford at the Emirates Stadium on Sunday 

#AFC… https://t.co/TFCxkYkAPL"
2021-11-05 07:31:11,1456524479887257601,"RetroFox - International Superstar Soccer 2000 Link RetroFox: https://t.co/4JEHst5UkS

⭐️O vídeo te AJUDOU? Gostou… https://t.co/Urh6Uz7HT3"
2021-11-05 07:31:00,1456524435154882568,俺のことをそこまで考えて・・・。見上さん、ありがとうございます。 #soccer
2021-11-05 07:30:56,1456524416020586496,"West Ham United v Liverpool All-Time Premier League Match Records ahead of Sunday's game at the London Stadium

Ham… https://t.co/Q4fS0FIUOg"
2021-11-05 07:30:53,1456524403047649281,"Premier Academy League introduced by Mr Soccer Life Mastery (Kyle)

#soccer #futsal #soccerlifemastery… https://t.co/tgD64g6tbt"
2021-11-05 07:30:51,1456524395992784898,"RT @54JohnBull: Double coincidence of Italian footballer sudden heart attack deaths. Brother and sister. 
https://t.co/mWciKRbvAz"
2021-11-05 07:30:50,1456524389676056579,"RT @nikkansports: 湘南山口監督　Ｊ１残留争いの中で「大きな成長」手ごたえも口に
#bellmare #jleague #Jリーグ #湘南ベルマーレ #山口智
https://t.co/YgOQpT5rLD"
2021-11-05 07:30:44,1456524366343118850,"1週間ぶりにフリー・ガイ観た！
やっぱり素晴らしい！👏
ゲーム好きな程ハマれるストーリー
オチも完璧だし、丁寧に作られてるのがよくわかる。

円盤買っちゃおーかな笑 https://t.co/KqF0ZSByMk"
2021-11-05 07:30:33,1456524319392030724,公式戦3連勝で“ミラノ・ダービー”へ…ビダルが手応え示す「正しい道を進んでいる」 　インテルに所属するチリ代表MFアルトゥーロ・ビダルがチャンピオンズリーグ（C  https://t.co/7mT03AHz9h
2021-11-05 07:30:32,1456524316984680451,"💥Şansımız bol olsun💥

#inplay #livebet #bettingtips  #football #soccer #TeamParieur 

Takiplik https://t.co/fPV8JZ1fV9"
2021-11-05 07:30:30,1456524307031527424,"Leeds United v Leicester City All-Time Premier League Match Records ahead of Sunday's game at Elland Road

Leeds Wi… https://t.co/Yh8TbOOXJq"
2021-11-05 07:30:22,1456524274303332357,"🚨 GAME DAYS 🚨
 2021 IHSA 3A Boys Soccer Semifinals #1
⚽️ Lockport Porters vs York Dukes
⏰ Nov 05, 2021 | 5:00 PM
🎥… https://t.co/oP9af4iuYC"
2021-11-05 07:30:17,1456524251423510530,RT @ihstigers: D4 Boys Soccer Final: Ipswich 2 Bay Path 0. The Tigers travel to Hampshire Regional on Saturday at 2pm.
2021-11-05 07:30:03,1456524192296304650,"LFC Women: ‘I was starving!’ | Moving day with Bo &amp; Meg’s road to recovery

ニュースにコメント↓
https://t.co/mHmGazZFQV"
2021-11-05 07:30:01,1456524186336124932,"RT @POINTJP_TSUTOMU: 11月5日のプレゼント企画

スタバドリンクチケット
応募方法：フォロー＆RT
締め切り：本日18時
当選人数：1名様
発送方法：DMでクーポン送信

スタバの新作をまだ飲んでない人は是非参加してくださいね♪

#チョコレートストロベリ…"
2021-11-05 07:29:56,1456524165385801728,"Everton v Tottenham Hotspur All-Time Premier League Match Records ahead of Sunday's game at Goodison Park

Everton… https://t.co/VQfmLEkE0g"
2021-11-05 07:29:51,1456524144766447616,"RT @nikkansports: 13日から解禁　Ｊリーグ、大旗とタオルマフラーを用いた応援 
#jleague 
https://t.co/iXgCQgF1oX"
2021-11-05 07:29:43,1456524112222846976,@taru_soccer 買いますでしょう❗
2021-11-05 07:29:34,1456524071215243268,"RT @lynnfield_news: In this week’s Sports section, the boys’ soccer, field hockey and volleyball teams gear up for the state tournament. ht…"
2021-11-05 07:29:29,1456524051078385664,"Arsenal v Watford All-Time Premier League Match Records ahead of Sunday's game at the Emirates Stadium

Arsenal Win… https://t.co/k8VctXEvdV"
2021-11-05 07:29:27,1456524041523585027,"RT @SoccerKingJP: 🏴󠁧󠁢󠁥󠁮󠁧󠁿コメント🏴󠁧󠁢󠁥󠁮󠁧󠁿
クラブOBサハ氏、マンUで活躍するC・ロナウドに言及「彼を好きになれないとしたら…」
https://t.co/lKhYEY62GQ

🗣編集部より
「元マンチェスター・Uのルイ・サハ氏が、今夏に同クラブ…"
2021-11-05 07:29:17,1456524003309465603,"RT @PIONEERSLHS: MIAA Girls Soccer State Tournament
Division 3: Final
Greater Lowell - 0
Lynnfield - 5"
2021-11-05 07:29:16,1456523997504442368,"【1対1で突破を80%防ぐディフェンス】

①自分の間合いを把握する
②間合いを保つ
③相手がミスするまで間合いを保つ"
2021-11-05 07:29:15,1456523991221477380,I'm saying this as someone who likes soccer and bets soccer despite knowing better. Why the FUCK would the average… https://t.co/MjsYGQdAwQ
2021-11-05 07:29:14,1456523988411293705,"RT @PIONEERSLHS: MIAA Boys Soccer State Tournament 
Division 3: Final
St. Paul's - 0
Lynnfield - 2"
2021-11-05 07:29:09,1456523966223421440,"RT @RAAHH__: if you see him, tell him i'm more important than soccer 🙄"
2021-11-05 07:29:05,1456523952839225347,"RT @GoalJP_Official: 🇯🇵 #古橋亨梧、1ゴール・1アシスト ⚽️

試合序盤、#セルティック のカウンターから、ペナルティーエリア内で冷静な切り返し＆シュートで先制ゴール！

後半には正確なスルーパスで #アバダ のゴールをアシスト！

🎥：@wowow_…"
2021-11-05 07:29:03,1456523941309259790,Brighton &amp; Hove Albion v Newcastle United All-Time Premier League Match Records ahead of Saturday's game at the AME… https://t.co/6SgN6mBDqh
2021-11-05 07:28:59,1456523924515209216,"RT @dzini04: Good morning folks and happy Friday 🥰♥️. Does anyone have time to play soccer? Me mum has ""two left feet"" ⚽️🙄🙄😂🤣🐶🐾🐾 https://t.…"
2021-11-05 07:28:58,1456523922837487616,"@ThembaMagaba 🥲 I'm a not perve..
I'm just looking at it in a marketing sense (of which soccer isn't in need of)

B… https://t.co/Ie7ZZab4e7"
2021-11-05 07:28:58,1456523921768001539,@firsttouchgames first touchgames ltd. dream league soccer yes very nice game first touch games ltd. thank you
2021-11-05 07:28:57,1456523916256505860,@imim0721__ φ(･ω･｀)ﾒﾓﾒﾓ✨
2021-11-05 07:28:56,1456523911789780995,Freiburg hosts Bayern Munich.  Looking for action during this Fußball-Bundesliga match?  Find out if there is any v… https://t.co/6oEEqLvTWC
2021-11-05 07:28:53,1456523901022785544,RT @PenHSathletes: Peninsula Proud of Girls Soccer!Tonight they earned a GRITTY 1-0 win over Bonney Lake to advance to State!!
2021-11-05 07:28:45,1456523865551634438,カスタム入れてもレバブルしないしつまらん
2021-11-05 07:28:43,1456523858660380679,びっくりするくらい金がないけどくらふぁんやりてぇぇぇぇぇ
2021-11-05 07:28:41,1456523850573832192,"Soccer fans, especially European soccer fans can't fathom how Americans just...don't really care about what they have going on"
2021-11-05 07:28:39,1456523842982014980,@nikkan_soccer 見込みの確度
2021-11-05 07:28:37,1456523835134648335,RT @AD_DannyWhite: So psyched for @Vol_Soccer -big time win tonight! See y’all in Orange Beach - let’s go get a Chip! #GBO🍊
