Datetime,Tweet Id,Text
2021-11-05 07:33:22,1456525028434972674,"みんなからの匿名質問を募集中！

こんな質問に答えてるよ
● 香水何使ってますか？…
● 2部の方々のTwitter動い…
● えー凛ってあの凛だよね？Twi…
#質問箱 #匿名質問募集中

https://t.co/5sJQOWRjwi"
2021-11-05 07:33:22,1456525028393033733,RT @neogotmyjayx: รักเขาเท่าทะเล https://t.co/HXqexrRwKA
2021-11-05 07:33:22,1456525028367876099,RT @traer42968815: ขอคลิปวิดีโอขอโทษเเบบนี้ค่ะจะเอาไปขึ้นทำเนียบ #คลับเฮ้าส์toxic https://t.co/1SVlFMIfWq
2021-11-05 07:33:22,1456525028044988416,RT @S2NTXS: https://t.co/KgE8WrSRim
2021-11-05 07:33:22,1456525027931660288,"RT @DQWalk: 『ドラゴンクエスト アイランド 大魔王ゾーマとはじまりの島』コラボイベントを11/12から開催します！
開催を記念して、このツイートをRTした方の中から抽選で「DQアイランドご招待券」をプレゼント！
詳しくはこちら⇒https://t.co/L2B8aV…"
2021-11-05 07:33:22,1456525027780673536,"RT @Secret_boy420: 自分より皆様の幸せを願う事に🥳
❌在庫全て出します‼️

🎁参加方法🎁
TwitterのRT.下記垢のfollowのみです⭕️
👇👇👇👇
@Secret_boy420 

@hasura__3 

今回は世の中のハスラー教🍯さんに相談したと…"
2021-11-05 07:33:22,1456525027629744131,RT @MsBanks: Obviously I’m reppin Chelsea with the hair 🤣 https://t.co/CmMyewq13w
2021-11-05 07:33:22,1456525027575169031,"RT @muni_gurume: 【肉の匠 将泰庵】
@東京：新日本橋駅から徒歩4分

A5ランク黒毛和牛の生肉「王者のユッケ」を食べられるお店。

ツヤツヤに輝くユッケは食べた瞬間に肉の旨味がダイレクトに伝わる禁断の一皿！

保健所の許可を得て生肉を取り扱っており、生肉寿司や…"
2021-11-05 07:33:22,1456525027541610500,"RT @prkdlx: ""Bahwa rasa sakit dan kehilangan tidak bisa dielakkan dan kita harus belajar untuk berhenti menolaknya.""

""Rasa sakit dan pende…"
2021-11-05 07:33:22,1456525027533213696,RT @immobboss: https://t.co/0hYBsLMp3i
2021-11-05 07:33:22,1456525027529031680,RT @0516_0207: 버스정류장 지은언니 💓 https://t.co/lHeVs1cBUh
2021-11-05 07:33:22,1456525027499671555,RT @vantaeprod: everything reminds me of him... https://t.co/6q6WoPxy40
2021-11-05 07:33:22,1456525027457835022,"RT @joaocarvalhoart: Vou desenhar bem quando tiver iPad

Com o iPad: https://t.co/8HrjbAXmep"
2021-11-05 07:33:22,1456525027436900353,"RT @8fork: psiquiatra: bom parece que vc tem sindrome do pânico

eu: HA HA HAAAAA QUE JUMENTA VEIO https://t.co/pQLSDxhWHK"
2021-11-05 07:33:22,1456525027432566788,"RT @PPIMMYX: ยาวๆไปเลยค้าบบบ คนเก่ง ✌🏼💙

#gunnapat https://t.co/a5wMU7K0Hq"
2021-11-05 07:33:22,1456525027428352001,RT @tlknLCGWZy4BuYy: 【YouLee】限定『牛モツそば＋漬け卵黄みごはん』今回は二回目でお店のオススメで青唐辛子頂きました😍👍‼️初めは魚系の味、旨い👍早速青唐辛子を投入❗辛味が加わり牛モツの旨味が際立ちこれは有り💖💖着け卵黄みごはん鰹節がかかっていてこれも…
2021-11-05 07:33:22,1456525027424280579,RT @MillicentOmanga: Sisi ndio tuko. https://t.co/jYLn2Ug38Y
2021-11-05 07:33:22,1456525027415842817,RT @POPeART_: A @DestinyTheGame fan art request from @XBot448 for #TheWitchQueen #Xbox controller Fan art here it is some fun for ya https:…
2021-11-05 07:33:22,1456525027415781378,RT @hoopnarak: น่าร้ากกกกกกกก 🤍🐰 #HoopBNK48 https://t.co/Cg8Lj8j3vG
2021-11-05 07:33:22,1456525027415756802,RT @mxnaut: แปะคลิปพี่บิ๊มประกอบ นินทาแบบระยะเผาขน กลัวไม่รู้ว่านินทา และนั่นแหละค่ะพี่บิ๊มฟังญปออกไง5555 https://t.co/R9wguzYvRD https://t…
2021-11-05 07:33:22,1456525027407392768,RT @sfkkfs_: ตรงไทป์ทุกอย่าง แต่เป็นศิลปินคนโปรด https://t.co/p1O88rqL5C
2021-11-05 07:33:22,1456525027403190272,RT @IrakLover2000: ไม่อยากให้ลอกฟิคคือเป็นการใจแคบเหรอ (ಥ﹏ಥ) https://t.co/R8jHPiYeBR
2021-11-05 07:33:22,1456525027399110656,"RT @BoySteveLeBg_: azy, à vous de jouer https://t.co/yKyPxa7Dar"
2021-11-05 07:33:22,1456525027399061506,"RT @KiziltanKusu: Hayat 
Bir gün 
Oda bugün 
Hadi ama
Bekliyorum 

https://t.co/928OGweMy9

#sanal"
2021-11-05 07:33:22,1456525027398991872,"RT @LadyCryptonic: $600 to 3(3X200) in 3 days

✅ RT This and Follow me
✅ Join TG: https://t.co/wDae7eHv66

⭐️ Starly is helping artists and…"
2021-11-05 07:33:22,1456525027390607361,RT @iamitperiwal: गोवर्धन गिरिधारी मुरारी नारायण गोपाल...! https://t.co/X5Ii60fF7j
2021-11-05 07:33:22,1456525027378020352,"RT @LoLJPOfficial: ／
#Arcane（#アーケイン）Netflix 配信まで
あと3日🎞
＼

ハイマーディンガー役の #花江夏樹 さんよりメッセージをいただきました🔧
11月7日11:00から開始。要チェック‼ https://t.co/nh0MtSKGZY"
2021-11-05 07:33:22,1456525027373764609,"RT @RamCharan_TFC: #Neelambari Song Out Now ❤️

Fall in Love with Manisharma's Magic 🎶
▶️ https://t.co/adlg1k8tvS

#ManOfMassesRamCharan 
#…"
2021-11-05 07:33:22,1456525027369754626,RT @magic_uss: a date like this https://t.co/NSXmIuixuM
2021-11-05 07:33:22,1456525027365457924,"RT @mahuchu180307: RT 부탁드려요 
어릴때 납치해서 키우다가 좀 크니깐 캐리어에 유기해서 버린걸로 추정됩니다..
계속 만져달라고 치대서 사진찍기가 힘들 정도로 애교가 많고 사람을 좋아해요
장기임보처 또는 입양처를 찾습니다 디엠주세요…"
2021-11-05 07:33:22,1456525027365376003,RT @_itjan: ใครมันทำไฟล์ png ปลอมๆแจกขอให้มันกินข้าวไม่อร่อย https://t.co/2rhGAEmBZw
2021-11-05 07:33:22,1456525027357052933,RT @ayumi_M580: そんなこと言わんでや... https://t.co/G9w43YojpG
2021-11-05 07:33:22,1456525027357052928,"RT @lunaestreIIad0s: [mo_onbyul IG]
——
#Advertisement
Label free drink that is environmentally friend which makes it more refreshing!
#Seag…"
2021-11-05 07:33:22,1456525027357048839,"RT @NCTsmtown_127: 뱀파이어가 된 NCT 127!  The Castle No.127!
비밀스러운 성에 초대합니다!
 
LIVE SHOW : 11월 9일 (화) 8PM ( KST)
https://t.co/32PVaPPYBW  (SMTOW…"
2021-11-05 07:33:22,1456525027348783107,RT @tontebriggs: Just look at that pile… https://t.co/TAliEUbuQS
2021-11-05 07:33:22,1456525027332050944,@Bill_Lebouchay @PeltierStephan2 Tu as cité là quatre des principaux comptes nocifs qui ont contribué à créer une a… https://t.co/nqOQ9fLCgH
2021-11-05 07:33:22,1456525027331895297,"Threatened talaga tong Tj na ito, lahat nalang

SailOurSHIP AlEian https://t.co/NJjA2Ak9iH"
2021-11-05 07:33:22,1456525027331887107,"RT @imoon_01: แล้วคนหัวแดงๆนั่นเค้าวอแวอะไรน่ะ
https://t.co/nK4baXCLSu"
2021-11-05 07:33:22,1456525027331870721,"LET’S GOOOOOOOO
BETWEEN US IS COMING https://t.co/wuIQ96CGNv"
2021-11-05 07:33:22,1456525027327811587,"RT @MiMar19872003: Es médica, madre y mise/rable. https://t.co/JMlEof5xh2"
2021-11-05 07:33:22,1456525027323650048,"RT @Yolo304741: Whatever you do, do not share this. https://t.co/eNHWLhm6on"
2021-11-05 07:33:22,1456525027323568130,RT @BREEZEoBREEZE: DONT EAT STEAK FROM DOLLAR TREE https://t.co/JsVmOyg7PI
2021-11-05 07:33:22,1456525027315048456,RT @Futura_Noir: Both ~ 𝘑𝘶𝘭𝘪𝘦𝘯 https://t.co/EvB2X5G1ui
2021-11-05 07:33:22,1456525027306786817,@Haywh9_official https://t.co/GtChNkwJ5L
2021-11-05 07:33:22,1456525027306708992,RT @Dhanushvk_: Happy 33 idolo @imVkohli ❤️🐐 https://t.co/cvVWRnZTcP
2021-11-05 07:33:22,1456525027298344960,RT @pm5_twt: https://t.co/2R2RvckjMZ
2021-11-05 07:33:22,1456525027294146562,RT @ichbinliberty: ถ้ามึงไม่ชั่วก็ไม่ต้องมี ม112 https://t.co/h12bxwvFKu
2021-11-05 07:33:22,1456525027294081033,"RT @fila_korea: 겨울 속 나를 표현하다 
Express myself in winter

Heat Up The Winter
2021 FILA Winter Collection

💜제품 확인 :https://t.co/RhbU1B2kil

#휠…"
2021-11-05 07:33:22,1456525027294081030,RT @DessertPassion: Chilled #Chocolate Milkshakes 🍫🍪🍩👌 https://t.co/yza6VsRhBT
2021-11-05 07:33:22,1456525027290058752,RT @AsdKing47: آج قوم سے وزیراعظم قوم سے خطاب کرے گے اور پیٹ کی خاطر لوگوں سے طرح طرح کے جھوٹ بولے گے۔ https://t.co/NOegPArjaM
2021-11-05 07:33:22,1456525027289882628,RT @jsmmrly: เป็นแก แกงงปะ https://t.co/EArHgGVyEY
2021-11-05 07:33:22,1456525027273216001,"RT @maryse711: Le sénateur Rand Paul dit à Fauci: 
« Je pense qu'il est temps pour toi de démissionner »👊🏼💥 https://t.co/Gh3JrpO380"
2021-11-05 07:33:22,1456525027273166848,RT @021249_: ズルだろ https://t.co/W019K6qnI1
2021-11-05 07:33:22,1456525027268960265,"RT @crx89spec: Acura Legend GS 6-speed
日本では唯一無二の個体 https://t.co/JxEgNG9b5J"
2021-11-05 07:33:22,1456525027264901120,RT @gabrillasarti2: Perché la TV li occulta ? https://t.co/zBYd2l8HLG
2021-11-05 07:33:22,1456525027260747777,Fans de @candicefoxbooks y de @QTArchives 🙌. Gracias @Jesus_Lens 👇 https://t.co/KO3SjwkyuN
2021-11-05 07:33:22,1456525027260735492,"RT @GeorgetteTop: A partir del #21Nov vamos a reconstruir Baruta, a través de la concertación ciudadana, donde todos vamos a formar parte d…"
2021-11-05 07:33:22,1456525027260596225,"RT @SMTOWNGLOBAL: SM 할로윈 코스튬 콘테스트 우승 아티스트 8인🎃
아름다운재단 열여덟 어른 캠페인에 상금 기부!👏🏻

8 winners of #SMTOWN_WONDERLAND_2021 donate their prize money to…"
2021-11-05 07:33:22,1456525027260583939,"RT @9_05nm: ทุกคนคับ โหวต MAMA เสร็จอย่าลืมเข้าไปเช็คที่ event นะคับว่าโหวตสำเร็จหรือป่าว ถ้าสำเร็จจะขึ้นเป็นแสตมป์สีเหลืองคับ

เรามาเช็คโห…"
2021-11-05 07:33:22,1456525027252137996,"RT @hnd_htm__1006: 振られました…
公式アカウント…
これで3回目…😀泣 https://t.co/kH96Afg5Kd"
2021-11-05 07:33:22,1456525027252129795,"RT @123risachan: 今日はりさちゃんカスタムです！みんなちゃんとルールをよく読んでくださいそして守ってください🙇🏼‍♀️
みんなで楽しく遊びましょう👼🏻💓
今回は記念撮影もするからね！ https://t.co/yGv9dr72Kw"
2021-11-05 07:33:22,1456525027243958272,10 saniyede sıkılıp kapadım https://t.co/kN3ZIEsucK
2021-11-05 07:33:22,1456525027243925514,"RT @AytoAtienza: Hemos creado, a la entrada de la villa, junto a la ermita del Santo un monumento que dé la bienvenidoa a los visitantes qu…"
2021-11-05 07:33:22,1456525027239620615,RT @TarotYouuuu: กูขำปอดโยกเลย 5555555555555555555555 https://t.co/BFAmevrG6r
2021-11-05 07:33:22,1456525027239596033,"RT @daintykuku: ,🎀 https://t.co/IspActszUj"
2021-11-05 07:33:22,1456525027218579456,"RT @SB19Merch: ‼️[SHIPPING UPDATE]‼️

Hi, A'TIN! 

SB19 Official Merchandise team is on full swing mode. 😎

LIGHT STICKS V3 and V2+ DELIVER…"
2021-11-05 07:33:22,1456525027210248192,RT @Mizu10E: 弊ワット https://t.co/8aUoNYWPK3
2021-11-05 07:33:22,1456525027176710154,RT @kswsource: sunwoo’s tattoo… oh god. https://t.co/lxzGRcXUh6
2021-11-05 07:33:22,1456525027168251904,RT @sowh4tchan: ช้อค จุก แรง เจ็บ https://t.co/rcnPELFLa9
2021-11-05 07:33:22,1456525027164102656,"RT @cherkornn: ‘ไอเชี่ย ใครปลุกตำนานมาวะ ร้อยวันพันปีกูไม่เคยเห็นพี่แกออกจากห้องมามอเลย ถ้าไม่ใช่วันมีเรียน’

‘สงสัยมีคนจีบยีนส์นิเทศเยอะ…"
2021-11-05 07:33:22,1456525027160039436,"RT @BybitFr: 🦜La chasse au trésor est ouverte 

☠️Un montant de 94 000 $ en DASH  à se partager !

🏴‍☠️ Pour tout savoir, cliquez sur lien…"
2021-11-05 07:33:22,1456525027159937026,"RT @zutomayo: 本日は長野
🐣🐥 https://t.co/aQsxjgnXcO"
2021-11-05 07:33:22,1456525027147325447,RT @uptoyourheart: ใครรีขอให้พรุ่งนี้เป็นวันเสาร์ #iu #MAMAVOTE https://t.co/9gbXUi2kql
2021-11-05 07:33:22,1456525027147276295,"RT @enhypenupdates: (7/17)

@ENHYPEN_members @ENHYPEN #ENHYPEN #엔하이픈 #SUNGHOON #성훈 https://t.co/iVTtnuBYOf"
2021-11-05 07:33:22,1456525027143208961,"@PorteparoleGN 

l'exemple type de l'aberration 🤔 https://t.co/CQt1pl60EM"
2021-11-05 07:33:22,1456525027143077888,각성 나올줄 알았다구 https://t.co/kUoSXtYPdg
2021-11-05 07:33:22,1456525027139063809,Popo u lave https://t.co/rHhyeHqkuL
2021-11-05 07:33:22,1456525027139010560,"RT @ManUtd: Big players step up in the big moments 😎💥

✨ @Cristiano 

#MUFC | #UCL https://t.co/hCiHdiouXl"
2021-11-05 07:33:22,1456525027138883584,"RT @tie02929: キャラクターカード2回目🐱🍖

漆黒入りし、メスッテに変わったので更新しました(๑•̀ㅁ•́๑)✧︎

まだまだ初心者ですが、これからもff14楽しみます♪
仲良くしてくださいね✩︎°｡⋆︎⸜(ू｡•ω•｡)

#ff14 #ミコッテ 
#ff14キ…"
2021-11-05 07:33:22,1456525027134750725,"RT @MSinghBJP: आज से 16 साल बाद भी मोदी जी की लोकप्रियता का अंदाजा इस फ़ोटो से लगा सकतें है, बच्चों के हृदय में PM श्री @narendramodi जी के…"
2021-11-05 07:33:22,1456525027134689282,RT @chorongzr_: Actions speak louder than words❣️ https://t.co/IvGQQWYhtJ
2021-11-05 07:33:22,1456525027130679300,"Me logging in to Twitter today 

           BONJOUR TACHA 
#SymplyTacha | @Symply_Tacha https://t.co/yBwgfQHOQT"
2021-11-05 07:33:22,1456525027122184192,"RT @taty_kkim: 🐶ผมสงสัยว่าทำไมแฟนคลับถึงชอบเก็บโฟโต้การ์ดกันอ่ะครับ

🐶 เพราะว่าน่ารัก?

5555555555555555555555555 โอ้ยละจะถามเพื่อตัวเองก็…"
2021-11-05 07:33:22,1456525027118096391,🌚🌚🌚🌚 https://t.co/89rzBWa0aO
2021-11-05 07:33:22,1456525027118043137,"RT @taetae_Pteryong: [COWAY x BTS] 처음 만나는 프리미엄 디자인 정수기 | 미니멀 디자인편
- #태형 #BTSV (슬로우+크롭) cut

🔗https://t.co/Wbp5lQlgMZ https://t.co/1pwzpmRaLM"
2021-11-05 07:33:22,1456525027109650433,RT @posstions: eu fazendo skincare esperando mudar de rosto https://t.co/IQfTCWb6Fq
